-0.015467	-2.327261	0.129995	4.000000	7.000000
-0.012866	-2.366256	0.132172	4.000000	7.000000
0.338074	-16.456070	0.919367	21.000000	7.000000
0.357336	-16.427082	0.917771	21.000000	7.000000
0.376469	-16.395466	0.916029	21.000000	7.000000
0.386558	-16.403028	0.916465	21.000000	7.000000
0.404705	-16.335016	0.912692	21.000000	7.000000
0.455339	-16.744370	0.935622	21.000000	7.000000
0.472103	-16.621737	0.928801	21.000000	7.000000
0.492648	-16.636732	0.929672	24.000000	7.000000
0.512030	-16.612753	0.928366	26.000000	7.000000
0.531437	-16.591347	0.927204	24.000000	7.000000
0.574101	-17.271074	0.965229	23.000000	7.000000
0.594611	-17.259981	0.964649	23.000000	7.000000
0.616485	-17.287817	0.966245	21.000000	7.000000
0.661425	-17.369358	0.970889	21.000000	7.000000
0.683534	-17.397108	0.972486	21.000000	7.000000
0.701715	-17.326176	0.968567	24.000000	7.000000
0.702726	-16.847635	0.941863	25.000000	7.000000
1.098484	-25.959137	1.451276	31.000000	7.000000
1.128607	-25.929243	1.449680	32.000000	7.000000
1.161330	-25.959011	1.451421	31.000000	7.000000
1.190906	-25.918650	1.449244	26.000000	7.000000
1.221856	-25.909403	1.448809	25.000000	7.000000
1.254919	-25.944250	1.450841	25.000000	7.000000
0.841458	-16.971355	0.949120	21.000000	7.000000
0.865522	-17.040386	0.953038	21.000000	7.000000
0.885572	-17.028948	0.952457	21.000000	7.000000
0.905871	-17.022682	0.952167	22.000000	7.000000
0.923474	-16.967091	0.949120	22.000000	7.000000
0.944263	-16.971146	0.949410	21.000000	7.000000
0.962114	-16.923300	0.946797	21.000000	7.000000
0.115325	-1.986184	0.111127	3.000000	7.000000
0.963649	-16.256929	0.909644	21.000000	7.000000
0.982350	-16.240185	0.908773	22.000000	7.000000
0.996756	-16.314800	0.912982	22.000000	7.000000
1.023094	-16.419912	0.918932	22.000000	7.000000
1.046393	-16.473120	0.921980	22.000000	7.000000
1.064617	-16.445908	0.920528	22.000000	7.000000
1.082950	-16.421276	0.919222	21.000000	7.000000
1.102965	-16.422546	0.919367	22.000000	7.000000
1.126175	-16.470459	0.922125	23.000000	7.000000
0.160123	-2.300960	0.128834	7.000000	7.000000
0.161802	-2.285218	0.127963	9.000000	7.000000
0.165310	-2.295388	0.128544	11.000000	7.000000
0.169411	-2.313319	0.129559	13.000000	7.000000
0.171628	-2.305347	0.129124	13.000000	7.000000
0.176374	-2.331043	0.130575	14.000000	7.000000
0.178393	-2.320465	0.129995	13.000000	7.000000
0.180186	-2.307297	0.129269	14.000000	7.000000
0.184617	-2.327801	0.130430	14.000000	7.000000
0.183125	-2.291421	0.128398	13.000000	7.000000
0.188626	-2.324875	0.130285	13.000000	7.000000
0.192074	-2.332407	0.130720	11.000000	7.000000
0.196623	-2.352888	0.131881	8.000000	7.000000
0.200784	-2.368189	0.132753	5.000000	7.000000
0.202086	-2.349820	0.131736	4.000000	7.000000
0.204248	-2.341805	0.131301	4.000000	7.000000
0.207764	-2.349325	0.131736	4.000000	7.000000
0.206890	-2.307663	0.129414	4.000000	7.000000
0.209679	-2.307411	0.129414	4.000000	7.000000
0.219853	-2.387361	0.133913	4.000000	7.000000
0.222496	-2.384509	0.133768	4.000000	7.000000
0.230023	-2.433392	0.136526	8.000000	7.000000
0.234696	-2.451211	0.137541	11.000000	7.000000
0.228881	-2.360413	0.132462	11.000000	7.000000
0.232241	-2.365311	0.132753	11.000000	7.000000
0.217576	-2.202269	0.123609	7.000000	7.000000
0.209893	-2.098582	0.117804	6.000000	7.000000
0.208241	-2.056963	0.115481	6.000000	7.000000
0.203841	-1.989507	0.111708	6.000000	7.000000
0.204101	-1.968583	0.110547	6.000000	7.000000
0.205667	-1.960589	0.110112	6.000000	7.000000
0.208584	-1.965502	0.110402	7.000000	7.000000
0.209295	-1.949752	0.109531	7.000000	7.000000
0.214175	-1.972745	0.110837	6.000000	7.000000
0.216842	-1.975065	0.110982	6.000000	7.000000
0.219514	-1.977382	0.111127	6.000000	7.000000
0.221903	-1.977115	0.111127	4.000000	7.000000
0.222535	-1.961359	0.110257	4.000000	7.000000
0.221056	-1.927531	0.108370	3.000000	7.000000
5.196068	-44.829227	2.520753	30.000000	7.000000
7.892168	-67.377983	3.789206	33.000000	7.000000
7.969300	-67.332275	3.787175	33.000000	7.000000
8.009977	-67.327446	3.787175	34.000000	7.000000
8.099697	-67.387383	3.791094	33.000000	7.000000
8.173912	-67.318214	3.787755	33.000000	7.000000
8.260308	-67.349556	3.790078	33.000000	7.000000
8.347749	-67.388519	3.792835	33.000000	7.000000
0.494741	-2.066243	0.118675	3.000000	7.000000
0.495412	-2.058063	0.118239	3.000000	7.000000
0.500924	-2.075447	0.119255	6.000000	7.000000
0.515071	-2.122811	0.122013	7.000000	7.000000
0.508401	-2.084328	0.119836	5.000000	7.000000
0.512156	-2.088755	0.120126	4.000000	7.000000
0.517788	-2.100747	0.120851	6.000000	7.000000
0.525325	-2.120297	0.122013	7.000000	7.000000
0.527886	-2.119661	0.122013	8.000000	7.000000
0.522245	-2.086255	0.120126	9.000000	7.000000
0.526668	-2.093184	0.120561	10.000000	7.000000
0.521552	-2.062317	0.118820	11.000000	7.000000
0.525964	-2.069243	0.119255	10.000000	7.000000
0.531037	-2.078676	0.119836	11.000000	7.000000
0.533548	-2.078033	0.119836	10.000000	7.000000
0.530865	-2.057258	0.118675	10.000000	7.000000
0.534653	-2.061641	0.118965	9.000000	7.000000
0.546317	-2.096191	0.120996	7.000000	7.000000
0.548192	-2.093019	0.120851	6.000000	7.000000
0.550777	-2.097718	0.121142	5.000000	7.000000
0.547346	-2.074441	0.119836	4.000000	7.000000
0.549852	-2.073778	0.119836	3.000000	7.000000
0.556370	-2.088173	0.120706	3.000000	7.000000
0.554188	-2.069926	0.119690	3.000000	7.000000
0.562089	-2.089329	0.120851	3.000000	7.000000
0.565291	-2.091154	0.120996	3.000000	7.000000
0.568500	-2.092985	0.121142	3.000000	7.000000
0.567606	-2.079755	0.120416	3.000000	7.000000
0.573557	-2.091605	0.121142	3.000000	7.000000
0.587124	-2.130982	0.123464	3.000000	7.000000
0.597325	-2.157820	0.125060	3.000000	7.000000
0.592272	-2.129557	0.123464	5.000000	7.000000
0.602538	-2.156371	0.125060	6.000000	7.000000
0.608654	-2.168148	0.125786	6.000000	7.000000
0.610568	-2.164912	0.125641	4.000000	7.000000
0.606102	-2.139177	0.124190	3.000000	7.000000
0.620065	-2.178420	0.126511	3.000000	7.000000
0.611402	-2.143068	0.124480	3.000000	7.000000
0.616855	-2.152319	0.125060	3.000000	7.000000
0.881759	-2.545263	0.150458	5.000000	7.000000
0.867766	-2.495120	0.147556	5.000000	7.000000
0.878488	-2.516147	0.148862	9.000000	7.000000
0.873125	-2.476720	0.146685	12.000000	7.000000
0.890853	-2.517303	0.149152	6.000000	7.000000
0.889546	-2.503985	0.148427	4.000000	7.000000
0.903916	-2.534723	0.150313	5.000000	7.000000
0.892966	-2.494486	0.147991	5.000000	7.000000
0.905647	-2.520307	0.149588	5.000000	7.000000
17.128464	7.560047	1.045777	22.000000	7.000000
17.067049	7.557593	1.042584	21.000000	7.000000
17.079275	7.587704	1.043890	25.000000	7.000000
17.079588	7.612567	1.044471	28.000000	7.000000
17.053780	7.625777	1.043455	30.000000	7.000000
17.068256	7.657011	1.044907	31.000000	7.000000
17.066103	7.680829	1.045342	29.000000	7.000000
17.030758	7.689681	1.043745	23.000000	7.000000
17.007166	7.691403	1.042584	22.000000	7.000000
26.340109	33.164295	2.365608	30.000000	7.000000
26.293562	33.187950	2.365027	30.000000	7.000000
26.248608	33.213577	2.364592	30.000000	7.000000
26.206617	33.408680	2.371703	30.000000	7.000000
26.178415	33.414276	2.370977	30.000000	7.000000
26.166826	33.482746	2.373590	30.000000	7.000000
26.110371	33.493839	2.372138	30.000000	7.000000
26.112949	33.580750	2.376057	30.000000	7.000000
9.433102	20.364815	1.253606	25.000000	7.000000
9.415026	20.390360	1.254477	25.000000	7.000000
9.388206	20.396994	1.254187	28.000000	7.000000
9.370057	20.422499	1.255058	29.000000	7.000000
9.335644	20.412531	1.253751	30.000000	7.000000
9.303431	20.407253	1.252736	27.000000	7.000000
9.297040	20.458693	1.255203	24.000000	7.000000
-8.661888	58.822121	3.321011	32.000000	7.000000
-8.721890	58.737091	3.316803	32.000000	7.000000
-9.744478	58.544514	3.315061	32.000000	7.000000
-9.869050	58.420879	3.309401	32.000000	7.000000
-9.953581	58.490871	3.314045	32.000000	7.000000
-10.145507	57.313026	3.251057	32.000000	7.000000
-10.652204	57.345238	3.257879	32.000000	7.000000
-10.717665	57.311890	3.256718	32.000000	7.000000
-11.992721	58.804653	3.352214	32.000000	7.000000
-12.048097	58.713757	3.347860	32.000000	7.000000
-12.130589	58.755138	3.351053	32.000000	7.000000
-12.242268	58.936333	3.362229	32.000000	7.000000
-12.347487	59.084274	3.371517	32.000000	7.000000
-12.402297	58.990479	3.367018	32.000000	7.000000
-12.451337	59.046535	3.370646	32.000000	7.000000
-48.615959	53.493130	4.037528	34.000000	7.000000
-48.708557	53.465084	4.039850	34.000000	7.000000
-48.734577	53.363979	4.036657	34.000000	7.000000
-48.788494	53.293552	4.035786	33.000000	7.000000
-48.814201	53.192448	4.032593	34.000000	7.000000
-48.852055	53.104748	4.030416	34.000000	7.000000
-48.861576	52.986458	4.025917	34.000000	7.000000
-48.923805	52.925472	4.025772	33.000000	7.000000
-48.955929	52.832020	4.023160	34.000000	7.000000
-49.002045	52.753780	4.021708	34.000000	7.000000
-49.019749	52.708946	4.020547	33.000000	7.000000
-49.056828	52.621170	4.018370	34.000000	7.000000
-49.106186	52.546677	4.017209	34.000000	7.000000
-49.194508	52.513840	4.019240	33.000000	7.000000
-49.300617	52.499821	4.022724	33.000000	7.000000
-49.442375	52.523457	4.029109	34.000000	7.000000
-49.598534	52.561951	4.036657	34.000000	7.000000
-40.990936	41.189533	3.245833	31.000000	7.000000
-41.044342	41.143650	3.246123	32.000000	7.000000
-41.088516	41.088516	3.245688	32.000000	7.000000
-41.108704	41.009480	3.243366	32.000000	7.000000
-41.149021	40.950615	3.242640	31.000000	7.000000
-41.268539	40.970428	3.248155	31.000000	7.000000
-41.312469	40.915047	3.247719	32.000000	7.000000
-41.332306	40.835880	3.245397	32.000000	7.000000
-41.387173	40.791378	3.245833	32.000000	7.000000
-41.479038	40.783237	3.249171	32.000000	7.000000
-41.528286	40.733089	3.249171	32.000000	7.000000
-41.571911	40.677433	3.248736	32.000000	7.000000
-41.587555	40.594498	3.246123	32.000000	7.000000
-41.627270	40.535156	3.245397	31.000000	7.000000
-10.838043	-42.000633	0.000000	24.000000	6.000000
-10.793756	-42.038902	0.000000	24.000000	6.000000
-10.728782	-41.996441	0.000000	25.000000	6.000000
-10.683159	-42.029552	0.000000	28.000000	6.000000
-10.629814	-42.032341	0.000000	26.000000	6.000000
-10.414393	-44.930767	0.000000	25.000000	6.000000
-10.354251	-44.917965	0.000000	25.000000	6.000000
-10.306363	-44.958336	0.000000	25.000000	6.000000
-10.245671	-44.942852	0.000000	29.000000	6.000000
-10.192509	-44.960270	0.000000	29.000000	6.000000
-10.137604	-44.970016	0.000000	24.000000	6.000000
-10.028857	-47.558689	0.000000	25.000000	6.000000
-9.947892	-47.458702	0.000000	26.000000	6.000000
-9.909121	-47.559864	0.000000	26.000000	6.000000
-9.847425	-47.551414	0.000000	29.000000	6.000000
-9.792059	-47.573471	0.000000	29.000000	6.000000
-9.551864	-50.570415	0.000000	27.000000	6.000000
-9.496510	-50.612606	0.000000	26.000000	6.000000
-9.432963	-50.611252	0.000000	27.000000	6.000000
-9.406662	-50.639969	0.000000	31.000000	6.000000
-9.343577	-50.641060	0.000000	29.000000	6.000000
-9.283789	-50.659996	0.000000	25.000000	6.000000
-9.076432	-53.531956	0.000000	25.000000	6.000000
-9.016061	-53.568542	0.000000	26.000000	6.000000
-8.994885	-53.640709	0.000000	27.000000	6.000000
-8.921093	-53.597645	0.000000	30.000000	6.000000
-8.860565	-53.634052	0.000000	26.000000	6.000000
-8.667888	-56.721298	0.000000	28.000000	6.000000
-8.591935	-56.682846	0.000000	26.000000	6.000000
-8.531176	-56.744648	0.000000	27.000000	6.000000
-8.461454	-56.747200	0.000000	29.000000	6.000000
-8.419523	-56.700817	0.000000	28.000000	6.000000
-8.119992	-60.178455	0.000000	28.000000	6.000000
-8.059342	-60.278500	0.000000	28.000000	6.000000
-7.988211	-60.301102	0.000000	27.000000	6.000000
-7.904506	-60.228138	0.000000	29.000000	6.000000
-14.517892	-115.482018	0.000000	49.000000	6.000000
-14.110848	-115.629456	0.000000	43.000000	6.000000
-13.694362	-115.703102	0.000000	40.000000	6.000000
-7.426236	-63.400192	0.000000	29.000000	6.000000
-6.968427	-66.817886	0.000000	28.000000	6.000000
-0.223315	-2.219243	0.000000	0.000000	6.000000
-0.223980	-2.253175	0.000000	0.000000	6.000000
-0.216425	-2.204230	0.000000	0.000000	6.000000
-0.216776	-2.235574	0.000000	0.000000	6.000000
-0.216059	-2.256560	0.000000	0.000000	6.000000
-0.213087	-2.254231	0.000000	0.000000	6.000000
-6.527661	-69.957588	0.000000	32.000000	6.000000
-6.438831	-69.918785	0.000000	34.000000	6.000000
-0.205802	-2.249676	0.000000	6.000000	6.000000
-0.202148	-2.239555	0.000000	6.000000	6.000000
-0.201981	-2.268315	0.000000	7.000000	6.000000
-0.197646	-2.250407	0.000000	8.000000	6.000000
-0.196499	-2.268796	0.000000	9.000000	6.000000
-0.195971	-2.294958	0.000000	10.000000	6.000000
-0.192762	-2.290011	0.000000	10.000000	6.000000
-0.188488	-2.272085	0.000000	10.000000	6.000000
-0.185956	-2.274913	0.000000	11.000000	6.000000
-0.184668	-2.293287	0.000000	11.000000	6.000000
-0.180869	-2.280539	0.000000	11.000000	6.000000
-0.178315	-2.283348	0.000000	11.000000	6.000000
-0.174958	-2.275785	0.000000	11.000000	6.000000
-0.170638	-2.255234	0.000000	11.000000	6.000000
-0.169844	-2.281386	0.000000	12.000000	6.000000
-0.168274	-2.278896	0.000000	11.000000	6.000000
-0.164767	-2.268715	0.000000	11.000000	6.000000
-0.163137	-2.284482	0.000000	12.000000	6.000000
-0.159830	-2.276897	0.000000	11.000000	6.000000
-0.158332	-2.295255	0.000000	11.000000	6.000000
-0.153800	-2.269485	0.000000	11.000000	6.000000
-0.152094	-2.285244	0.000000	10.000000	6.000000
-0.148484	-2.272444	0.000000	10.000000	6.000000
-0.146404	-2.283010	0.000000	9.000000	6.000000
-0.142992	-2.272796	0.000000	8.000000	6.000000
-0.139765	-2.265172	0.000000	7.000000	6.000000
-0.137499	-2.273135	0.000000	5.000000	6.000000
-0.134752	-2.273300	0.000000	4.000000	6.000000
-0.131855	-2.270865	0.000000	2.000000	6.000000
-6.119030	-107.631996	0.000000	34.000000	6.000000
-0.127234	-2.286763	0.000000	0.000000	6.000000
-0.124422	-2.260859	0.000000	0.000000	6.000000
-3.101879	-60.350075	0.000000	28.000000	6.000000
-3.026999	-60.314796	0.000000	29.000000	6.000000
-2.956027	-60.357391	0.000000	28.000000	6.000000
-2.405756	-63.176292	0.000000	28.000000	6.000000
-1.920220	-66.197365	0.000000	29.000000	6.000000
-1.837701	-66.108589	0.000000	29.000000	6.000000
-1.332719	-68.926598	0.000000	28.000000	6.000000
-1.250896	-69.008812	0.000000	28.000000	6.000000
-0.740968	-72.141785	0.000000	29.000000	6.000000
-0.653586	-72.119209	0.000000	29.000000	6.000000
-0.136202	-75.145996	0.000000	30.000000	6.000000
-0.045403	-75.146103	0.000000	29.000000	6.000000
0.303977	-16.769714	0.000000	17.000000	6.000000
0.324139	-16.764126	0.000000	17.000000	6.000000
0.344876	-16.787138	0.000000	19.000000	6.000000
0.364820	-16.771103	0.000000	21.000000	6.000000
0.384367	-16.739428	0.000000	22.000000	6.000000
0.394296	-16.731382	0.000000	22.000000	6.000000
0.414255	-16.720490	0.000000	22.000000	6.000000
0.434864	-16.735590	0.000000	24.000000	6.000000
0.455085	-16.735052	0.000000	24.000000	6.000000
0.475823	-16.752693	0.000000	24.000000	6.000000
0.495988	-16.749508	0.000000	22.000000	6.000000
0.640297	-16.296665	0.000000	18.000000	6.000000
0.659356	-16.280281	0.000000	20.000000	6.000000
0.679461	-16.289875	0.000000	22.000000	6.000000
1.099688	-25.987602	0.000000	28.000000	6.000000
1.130862	-25.981060	0.000000	29.000000	6.000000
1.161905	-25.971870	0.000000	27.000000	6.000000
1.192092	-25.944456	0.000000	26.000000	6.000000
1.222827	-25.929991	0.000000	22.000000	6.000000
0.111910	-2.313625	0.000000	2.000000	6.000000
0.115221	-2.323885	0.000000	7.000000	6.000000
0.119084	-2.344527	0.000000	10.000000	6.000000
0.122863	-2.362577	0.000000	11.000000	6.000000
0.124750	-2.344233	0.000000	11.000000	6.000000
0.128572	-2.362273	0.000000	12.000000	6.000000
0.130848	-2.351723	0.000000	11.000000	6.000000
0.133542	-2.348967	0.000000	12.000000	6.000000
0.136078	-2.343603	0.000000	10.000000	6.000000
0.990310	-16.706703	0.000000	26.000000	6.000000
1.012225	-16.734074	0.000000	24.000000	6.000000
0.143157	-2.343181	0.000000	5.000000	6.000000
0.145827	-2.340411	0.000000	5.000000	6.000000
0.148985	-2.345433	0.000000	4.000000	6.000000
4.395947	-67.907333	0.000000	32.000000	6.000000
4.481592	-67.956505	0.000000	31.000000	6.000000
0.156439	-2.329293	0.000000	2.000000	6.000000
0.159786	-2.336894	0.000000	4.000000	6.000000
0.162971	-2.341886	0.000000	7.000000	6.000000
0.170873	-2.372635	0.000000	13.000000	6.000000
0.172410	-2.354265	0.000000	13.000000	6.000000
0.175833	-2.361834	0.000000	13.000000	6.000000
0.179276	-2.369407	0.000000	14.000000	6.000000
0.183336	-2.384753	0.000000	14.000000	6.000000
0.186015	-2.381938	0.000000	13.000000	6.000000
0.187864	-2.368742	0.000000	13.000000	6.000000
0.187636	-2.347874	0.000000	12.000000	6.000000
0.190263	-2.345054	0.000000	10.000000	6.000000
0.193096	-2.344822	0.000000	7.000000	6.000000
0.194846	-2.331623	0.000000	6.000000	6.000000
0.198322	-2.339158	0.000000	5.000000	6.000000
0.199365	-2.318183	0.000000	4.000000	6.000000
0.201714	-2.312750	0.000000	2.000000	6.000000
0.206800	-2.338423	0.000000	1.000000	6.000000
0.217294	-2.423709	0.000000	3.000000	6.000000
0.230821	-2.540074	0.000000	7.000000	6.000000
0.231981	-2.519061	0.000000	8.000000	6.000000
0.235508	-2.523966	0.000000	9.000000	6.000000
0.241742	-2.557360	0.000000	10.000000	6.000000
0.246072	-2.570016	0.000000	9.000000	6.000000
0.193167	-1.992097	0.000000	5.000000	6.000000
0.194557	-1.981501	0.000000	7.000000	6.000000
0.195242	-1.976209	0.000000	8.000000	6.000000
0.196853	-1.968200	0.000000	8.000000	6.000000
0.198444	-1.960191	0.000000	8.000000	6.000000
0.202139	-1.972892	0.000000	6.000000	6.000000
0.205060	-1.977828	0.000000	5.000000	6.000000
0.207178	-1.974993	0.000000	4.000000	6.000000
0.206543	-1.946271	0.000000	3.000000	6.000000
0.211672	-1.971892	0.000000	4.000000	6.000000
0.212931	-1.961285	0.000000	3.000000	6.000000
0.218992	-1.994654	0.000000	2.000000	6.000000
0.220828	-1.989220	0.000000	0.000000	6.000000
0.218878	-1.950155	0.000000	0.000000	6.000000
0.227395	-2.004191	0.000000	0.000000	6.000000
5.103178	-44.497860	0.000000	25.000000	6.000000
5.226440	-44.619801	0.000000	25.000000	6.000000
5.269339	-44.520420	0.000000	25.000000	6.000000
5.295313	-44.509476	0.000000	31.000000	6.000000
0.270833	-2.253262	0.000000	8.000000	6.000000
0.273870	-2.255524	0.000000	8.000000	6.000000
3.693936	-30.118118	0.000000	27.000000	6.000000
0.283479	-2.288429	0.000000	2.000000	6.000000
0.283337	-2.264846	0.000000	0.000000	6.000000
0.283464	-2.243846	0.000000	1.000000	6.000000
0.287492	-2.253828	0.000000	1.000000	6.000000
0.291211	-2.261215	0.000000	3.000000	6.000000
0.292938	-2.253127	0.000000	4.000000	6.000000
0.291934	-2.224385	0.000000	5.000000	6.000000
7.878510	-59.472977	0.000000	35.000000	6.000000
0.299724	-2.241732	0.000000	7.000000	6.000000
0.302432	-2.241368	0.000000	8.000000	6.000000
0.306545	-2.251316	0.000000	8.000000	6.000000
0.309265	-2.250944	0.000000	9.000000	6.000000
0.312048	-2.261069	0.000000	9.000000	6.000000
0.315855	-2.268416	0.000000	10.000000	6.000000
0.316424	-2.252574	0.000000	10.000000	6.000000
0.321336	-2.267646	0.000000	11.000000	6.000000
0.322235	-2.254377	0.000000	11.000000	6.000000
0.326073	-2.261716	0.000000	11.000000	6.000000
0.327682	-2.253591	0.000000	11.000000	6.000000
0.330028	-2.250621	0.000000	11.000000	6.000000
0.328559	-2.221899	0.000000	11.000000	6.000000
0.335465	-2.249817	0.000000	11.000000	6.000000
0.336249	-2.236545	0.000000	11.000000	6.000000
0.339731	-2.241278	0.000000	10.000000	6.000000
0.340866	-2.230575	0.000000	10.000000	6.000000
0.345940	-2.245600	0.000000	10.000000	6.000000
0.345458	-2.224607	0.000000	10.000000	6.000000
0.352169	-2.249895	0.000000	10.000000	6.000000
0.354483	-2.246899	0.000000	10.000000	6.000000
0.354211	-2.236403	0.000000	9.000000	6.000000
0.357323	-2.238541	0.000000	9.000000	6.000000
0.358375	-2.227829	0.000000	9.000000	6.000000
0.359400	-2.217119	0.000000	8.000000	6.000000
0.361241	-2.211551	0.000000	8.000000	6.000000
0.363491	-2.208548	0.000000	8.000000	6.000000
0.360623	-2.174722	0.000000	8.000000	6.000000
0.360250	-2.156324	0.000000	8.000000	6.000000
0.361127	-2.145622	0.000000	8.000000	6.000000
0.364154	-2.147747	0.000000	9.000000	6.000000
0.357986	-2.095999	0.000000	9.000000	6.000000
0.357431	-2.077618	0.000000	8.000000	6.000000
0.353275	-2.038718	0.000000	8.000000	6.000000
0.351712	-2.015218	0.000000	8.000000	6.000000
0.351894	-2.001978	0.000000	7.000000	6.000000
0.351590	-1.986171	0.000000	7.000000	6.000000
0.352163	-1.975496	0.000000	7.000000	6.000000
0.352441	-1.970164	0.000000	7.000000	6.000000
0.354821	-1.969737	0.000000	6.000000	6.000000
0.357665	-1.971865	0.000000	5.000000	6.000000
0.358177	-1.961191	0.000000	5.000000	6.000000
0.361019	-1.963323	0.000000	4.000000	6.000000
0.365284	-1.973112	0.000000	4.000000	6.000000
0.363855	-1.952212	0.000000	2.000000	6.000000
0.373411	-1.990131	0.000000	1.000000	6.000000
0.370503	-1.961556	0.000000	0.000000	6.000000
0.372386	-1.958543	0.000000	0.000000	6.000000
0.381602	-1.993882	0.000000	0.000000	6.000000
0.373673	-1.939756	0.000000	0.000000	6.000000
16.517687	-57.633232	0.000000	28.000000	6.000000
16.184999	-54.238312	0.000000	27.000000	6.000000
0.769119	-2.510853	0.000000	2.000000	6.000000
0.762234	-2.483019	0.000000	7.000000	6.000000
0.765234	-2.482096	0.000000	12.000000	6.000000
0.772081	-2.493597	0.000000	13.000000	6.000000
0.777412	-2.500120	0.000000	15.000000	6.000000
0.790516	-2.531471	0.000000	15.000000	6.000000
0.788123	-2.513129	0.000000	14.000000	6.000000
0.788816	-2.504735	0.000000	12.000000	6.000000
0.788703	-2.493855	0.000000	10.000000	6.000000
0.789351	-2.485456	0.000000	7.000000	6.000000
0.789981	-2.477060	0.000000	8.000000	6.000000
0.801705	-2.503369	0.000000	9.000000	6.000000
0.800747	-2.490014	0.000000	9.000000	6.000000
0.811751	-2.513805	0.000000	11.000000	6.000000
0.830842	-2.562335	0.000000	13.000000	6.000000
0.829910	-2.548958	0.000000	14.000000	6.000000
0.836224	-2.557848	0.000000	13.000000	6.000000
0.834528	-2.547450	0.000000	11.000000	6.000000
0.827035	-2.514303	0.000000	8.000000	6.000000
0.812115	-2.458931	0.000000	7.000000	6.000000
0.806896	-2.433250	0.000000	10.000000	6.000000
0.813124	-2.442150	0.000000	11.000000	6.000000
0.808649	-2.418955	0.000000	12.000000	6.000000
0.819023	-2.440178	0.000000	12.000000	6.000000
0.812828	-2.412056	0.000000	12.000000	6.000000
0.814909	-2.408609	0.000000	13.000000	6.000000
0.820331	-2.415018	0.000000	13.000000	6.000000
0.824087	-2.416486	0.000000	11.000000	6.000000
0.826164	-2.413029	0.000000	11.000000	6.000000
0.833308	-2.424332	0.000000	10.000000	6.000000
0.842180	-2.440547	0.000000	10.000000	6.000000
0.837462	-2.417397	0.000000	9.000000	6.000000
0.841237	-2.418840	0.000000	9.000000	6.000000
0.839870	-2.405539	0.000000	7.000000	6.000000
0.844496	-2.409429	0.000000	4.000000	6.000000
0.833881	-2.374547	0.000000	0.000000	6.000000
0.836750	-2.373537	0.000000	0.000000	6.000000
0.845696	-2.389701	0.000000	0.000000	6.000000
17.060408	7.505392	0.000000	17.000000	6.000000
17.058474	7.529155	0.000000	21.000000	6.000000
17.058882	7.553976	0.000000	25.000000	6.000000
17.044979	7.572467	0.000000	27.000000	6.000000
17.050085	7.599417	0.000000	27.000000	6.000000
17.036133	7.617886	0.000000	29.000000	6.000000
17.024544	7.637401	0.000000	30.000000	6.000000
